Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
LWG,1997-01-01,178.10,90.12,50.60,178.60,,,,,,,731.15
LWG,1997-01-02,213.44,107.84,50.52,215.20,,,,,,,733.19
LWG,1997-01-03,195.40,85.05,43.53,196.20,,,,,,,733.21
LWG,1997-01-04,171.78,59.49,34.63,170.30,,,,,,,733.36
LWG,1997-01-05,138.60,27.31,19.70,137.70,,,,,,,733.40
LWG,1997-01-06,105.70,24.42,23.10,106.10,,,,,,,733.44
LWG,1997-01-07,78.32,26.00,33.19,91.00,,,,,,,736.07
LWG,1997-01-08,80.36,32.88,40.92,78.70,,,,,,,736.66
LWG,1997-01-09,86.27,43.84,50.81,85.80,,,,,,,736.55
LWG,1997-01-10,91.62,44.97,49.08,86.80,,,,,,,736.09
LWG,1997-01-11,81.33,23.65,29.08,84.90,,,,,,,735.65
LWG,1997-01-12,83.50,10.03,12.01,80.30,,,,,,,736.18
LWG,1997-01-13,74.97,0.87,1.16,73.10,,,,,,,735.35
LWG,1997-01-14,66.74,10.18,15.25,69.90,,,,,,,735.50
LWG,1997-01-15,65.01,5.66,8.70,65.30,,,,,,,735.84
LWG,1997-01-16,71.23,11.33,15.91,67.60,,,,,,,735.29
LWG,1997-01-17,69.23,7.64,11.03,67.00,,,,,,,734.74
LWG,1997-01-18,60.54,23.70,39.15,61.40,,,,,,,734.64
LWG,1997-01-19,64.81,25.96,40.06,67.90,,,,,,,735.58
LWG,1997-01-20,67.01,20.11,30.01,67.10,,,,,,,736.07
LWG,1997-01-21,73.70,33.64,45.64,70.70,,,,,,,735.51
LWG,1997-01-22,64.05,14.85,23.19,63.10,,,,,,,735.54
LWG,1997-01-23,64.29,7.52,11.69,64.60,,,,,,,735.26
LWG,1997-01-24,69.29,4.92,7.10,68.60,,,,,,,735.16
LWG,1997-01-25,68.41,4.94,7.22,69.50,,,,,,,735.48
LWG,1997-01-26,75.52,19.29,25.54,77.50,,,,,,,735.57
LWG,1997-01-27,79.80,8.40,10.53,76.20,,,,,,,734.69
LWG,1997-01-28,73.28,1.77,2.41,75.80,,,,,,,734.66
LWG,1997-01-29,73.48,6.83,9.29,77.00,,,,,,,735.63
LWG,1997-01-30,83.30,21.60,25.94,77.20,,,,,,,735.53
LWG,1997-01-31,86.26,12.70,14.73,86.70,,,,,,,734.36
LWG,1997-02-01,108.58,7.43,6.84,109.10,,,,,,,734.43
LWG,1997-02-02,113.82,12.46,10.95,113.60,,,,,,,734.04
LWG,1997-02-03,101.97,14.40,14.13,109.80,,,,,,,734.95
LWG,1997-02-04,103.92,26.93,25.92,104.10,,,,,,,736.00
LWG,1997-02-05,100.51,25.35,25.22,102.10,,,,,,,736.36
LWG,1997-02-06,102.54,24.68,24.07,97.40,,,,,,,735.82
LWG,1997-02-07,87.83,16.60,18.91,91.90,,,,,,,736.00
LWG,1997-02-08,91.59,0.85,0.93,87.00,,,,,,,736.10
LWG,1997-02-09,92.08,0.02,0.02,86.10,,,,,,,734.79
LWG,1997-02-10,82.40,20.54,24.93,86.60,,,,,,,734.85
LWG,1997-02-11,82.97,19.07,22.99,82.90,,,,,,,735.03
LWG,1997-02-12,84.97,23.00,27.06,87.30,,,,,,,735.57
LWG,1997-02-13,90.40,28.49,31.51,89.50,,,,,,,735.20
LWG,1997-02-14,90.46,25.92,28.65,90.00,,,,,,,735.02
LWG,1997-02-15,95.09,5.13,5.39,94.90,,,,,,,735.31
LWG,1997-02-16,99.72,2.68,2.69,96.70,,,,,,,734.62
LWG,1997-02-17,98.02,15.52,15.84,98.60,,,,,,,734.59
LWG,1997-02-18,97.74,27.67,28.31,101.20,,,,,,,734.95
LWG,1997-02-19,101.93,36.90,36.20,104.60,,,,,,,735.49
LWG,1997-02-20,104.91,42.49,40.50,107.30,,,,,,,735.80
LWG,1997-02-21,104.07,35.42,34.04,101.80,,,,,,,736.12
LWG,1997-02-22,99.66,8.40,8.43,95.90,,,,,,,735.47
LWG,1997-02-23,94.83,7.66,8.07,92.70,,,,,,,734.82
LWG,1997-02-24,87.73,2.45,2.79,91.20,,,,,,,735.18
LWG,1997-02-25,90.19,0.00,0.00,89.30,,,,,,,735.43
LWG,1997-02-26,89.46,0.00,0.00,88.90,,,,,,,735.48
LWG,1997-02-27,90.23,0.00,0.00,90.40,,,,,,,735.35
LWG,1997-02-28,89.78,0.00,0.00,90.00,,,,,,,735.56
LWG,1997-03-01,90.26,0.00,0.00,89.70,7.20,,,,,,735.00
LWG,1997-03-02,93.96,0.00,0.00,89.50,7.20,,,,,,734.87
LWG,1997-03-03,88.09,11.18,12.69,92.60,7.20,,,,,,734.37
LWG,1997-03-04,90.13,7.85,8.70,87.00,6.70,,,,,,735.11
LWG,1997-03-05,83.33,4.35,5.23,84.20,6.70,,,,,,734.95
LWG,1997-03-06,80.43,0.00,0.00,83.50,6.70,,,,,,735.22
LWG,1997-03-07,81.57,0.00,0.00,83.20,6.70,,,,,,735.39
LWG,1997-03-08,85.15,0.00,0.00,86.10,6.70,,,,,,735.84
LWG,1997-03-09,88.18,0.00,0.00,84.30,6.70,,,,,,735.41
